"","edu2015","edu2016","edu2017","edu2018","edu2019"
"1",0.128558515687267,0.125470528775128,0.12014554136913,0.11670683618472,0.113911534554546
"2",0.275646860753726,0.27176404418473,0.271328915162486,0.268696015444102,0.268931694576197
"3",0.289754331406968,0.289987640718309,0.288679719952919,0.288594115204404,0.285888983517227
"4",0.190126714666156,0.193350736659327,0.196994402935433,0.199853990104188,0.203338240019385
"5",0.115913577485883,0.119427049662507,0.122851420580032,0.126149043062586,0.127929547332645
